classification_mode,rt_rule,lipid_subclass,unsaturation,fit_type,fit_parameters,fit_r_squared,raw_point_count,distinct_carbon_count,representative_point_count,inlier_count,carbon_min,carbon_max,fit_equation,iup_vertical_shift_min,parallelism_passed,parallelism_reference_unsaturation,median_absolute_slope_difference,median_relative_slope_difference,parallelism_note
total_carbon_unsaturation,ECN,Cer,4.0,Linear,"[0.423875796178344, -7.353082802547771]",0.9988858500895292,37,12,12,5,36.0,45.0,y = 0.423876 * x + -7.35308,0.0,False,3.0,0.2034981801637853,0.4800891723436936,相邻不饱和度曲线斜率差超过阈值
total_carbon_unsaturation,ECN,Cer,5.0,Linear,"[0.4853571428571427, -6.447214285714281]",0.9956959528164416,17,11,11,4,37.0,45.0,y = 0.485357 * x + -6.44721,0.0,True,4.0,0.0614813466787987,0.1266723846215132,通过
total_carbon_unsaturation,ECN,Cer,6.0,Linear,"[0.7906782786885249, -18.169477459016406]",0.9999998984222362,10,9,9,3,27.0,45.0,y = 0.790678 * x + -18.1695,0.0,False,5.0,0.3053211358313822,0.3861509087334605,相邻不饱和度曲线斜率差超过阈值
total_carbon_unsaturation,ECN,Cer,8.0,Quadratic,"[0.03914761212586376, -2.3955624311657706, 41.58491679436863]",0.999749001515608,13,9,9,7,31.0,48.0,y = 0.0391476 * x^2 + -2.39556 * x + 41.5849,0.0,False,6.0,0.2775020606390341,0.3509670976409251,相邻不饱和度曲线斜率差超过阈值
total_carbon_unsaturation,ECN,Cer (2OH),0.0,Linear,"[0.4211577301161751, -7.211055853440568]",0.9993150251049256,52,12,12,8,34.0,48.0,y = 0.421158 * x + -7.21106,0.0,,,,,最低不饱和度曲线，无下邻参考曲线
total_carbon_unsaturation,ECN,Cer (2OH),1.0,Quadratic,"[-0.02086995471549515, 1.9759628863949579, -36.43524276432366]",0.9998011133105192,38,6,6,4,36.0,48.0,y = -0.02087 * x^2 + 1.97596 * x + -36.4352,0.0,False,0.0,0.1982710398228098,0.4707762095880736,相邻不饱和度曲线斜率差超过阈值
total_carbon_unsaturation,ECN,DHCerP,0.0,Linear,"[0.26851184834123215, -2.462597156398102]",0.99999988691246,9,7,7,3,31.0,46.0,y = 0.268512 * x + -2.4626,0.0,,,,,最低不饱和度曲线，无下邻参考曲线
total_carbon_unsaturation,ECN,DHCerP,1.0,Linear,"[0.42110000000000014, -9.818650000000005]",0.9999249528523536,13,11,11,4,40.0,48.0,y = 0.4211 * x + -9.81865,0.0,False,0.0,0.152588151658768,0.3623560951288718,相邻不饱和度曲线斜率差超过阈值
total_carbon_unsaturation,ECN,DHCerP,2.0,Linear,"[0.4007707129094415, -9.122778420038546]",0.9973779715096944,17,8,8,8,40.0,49.0,y = 0.400771 * x + -9.12278,0.0,True,1.0,0.0203292870905586,0.0482766257196833,通过
total_carbon_unsaturation,ECN,DHCerP,3.0,Quadratic,"[0.012889499574047125, -0.8188074143285076, 19.102978867240132]",0.9954145359479076,16,7,7,6,34.0,49.0,y = 0.0128895 * x^2 + -0.818807 * x + 19.103,0.0,True,2.0,0.072412665147755,0.1806835250561772,通过
total_carbon_unsaturation,ECN,DHCerP,4.0,Linear,"[0.4445301724137925, -11.510030172413764]",0.9975354340349888,12,6,6,5,44.0,50.0,y = 0.44453 * x + -11.51,0.0,True,3.0,0.0646141263559175,0.1453537473172264,通过
total_carbon_unsaturation,ECN,DHCerP,5.0,Linear,"[0.41556451612903245, -10.408887096774201]",0.99999725956842,12,7,7,4,42.0,50.0,y = 0.415565 * x + -10.4089,0.0,True,4.0,0.02896565628476,0.0651601580326414,通过
total_carbon_unsaturation,ECN,DHCerP,6.0,Linear,"[0.39467625899280584, -10.121467625899285]",0.9999199936318108,7,5,5,4,44.0,52.0,y = 0.394676 * x + -10.1215,0.0,True,5.0,0.0208882571362266,0.0502647755655365,通过
total_carbon_unsaturation,ECN,GlcCer,0.0,Quadratic,"[-0.008253233692288796, 0.9946221376408089, -16.939358104344834]",0.9977483447418288,21,7,7,6,34.0,43.0,y = -0.00825323 * x^2 + 0.994622 * x + -16.9394,0.0,,,,,最低不饱和度曲线，无下邻参考曲线
total_carbon_unsaturation,ECN,GlcCer,1.0,Linear,"[0.36269569672131147, -5.2642387295081985]",0.997013459040323,57,10,10,5,35.0,44.0,y = 0.362696 * x + -5.26424,0.0,True,0.0,0.0334308200193976,0.0921731918012946,通过
total_carbon_unsaturation,ECN,GlcCer,2.0,Linear,"[0.3875140320733104, -6.170571019473082]",0.9966597524767352,153,13,13,11,32.0,44.0,y = 0.387514 * x + -6.17057,0.0,True,1.0,0.0248183353519989,0.0640449978526294,通过
total_carbon_unsaturation,ECN,GlcCer,3.0,Linear,"[0.4452515527950309, -9.13852173913043]",0.995094343053866,74,9,9,6,38.0,44.0,y = 0.445252 * x + -9.13852,0.0,True,2.0,0.0577375207217205,0.1296739345641308,通过
total_carbon_unsaturation,ECN,GlcCer,4.0,Quadratic,"[0.015436454057467658, -0.8472346226712993, 17.579216450899928]",0.9978233057736016,46,10,10,6,36.0,45.0,y = 0.0154365 * x^2 + -0.847235 * x + 17.5792,0.0,True,3.0,0.0468955566302813,0.1053237351692503,通过
total_carbon_unsaturation,ECN,GlcCer,5.0,Linear,"[0.45750714285714283, -10.547142857142857]",0.9958381390913807,38,8,8,6,40.0,46.0,y = 0.457507 * x + -10.5471,0.0,True,4.0,0.0390796305252345,0.0840668084884202,通过
total_carbon_unsaturation,ECN,SM,0.0,Linear,"[0.421492366412214, -7.026461832061079]",0.9999521787753356,13,4,4,4,34.0,41.0,y = 0.421492 * x + -7.02646,0.0,,,,,最低不饱和度曲线，无下邻参考曲线
total_carbon_unsaturation,ECN,SM,1.0,Linear,"[0.40496146953405016, -6.751982078853045]",0.9984786495547864,37,12,12,10,32.0,43.0,y = 0.404961 * x + -6.75198,0.0,True,0.0,0.0165308968781638,0.0392199199688395,通过
total_carbon_unsaturation,ECN,SM,2.0,Linear,"[0.3874228915662651, -6.720680722891567]",0.9979235502448868,31,9,9,9,34.0,44.0,y = 0.387423 * x + -6.72068,0.0,True,1.0,0.017538577967785,0.0433092510948387,通过
total_carbon_unsaturation,ECN,SM,3.0,Linear,"[0.3965571428571433, -7.685595238095255]",0.9984092335708904,7,6,6,6,40.0,45.0,y = 0.396557 * x + -7.6856,0.0,True,2.0,0.0091342512908781,0.0230338841587043,通过
total_carbon_unsaturation,ECN,SM,4.0,Linear,"[0.40462727272727306, -7.541213636363649]",0.9985156986930636,34,10,10,10,34.0,44.0,y = 0.404627 * x + -7.54121,0.0,True,3.0,0.0080701298701297,0.0199446018943196,通过
total_carbon_unsaturation,ECN,SM,5.0,Linear,"[0.3893975770925113, -7.584143171806179]",0.99938765594033,23,8,8,7,36.0,45.0,y = 0.389398 * x + -7.58414,0.0,True,4.0,0.0152296956347617,0.0376388263008332,通过
total_carbon_unsaturation,ECN,So,3.0,Quadratic,"[-0.014510836203024395, 0.64497789714029, -2.596616259919144]",0.9998757727214904,8,4,4,4,13.0,22.0,y = -0.0145108 * x^2 + 0.644978 * x + -2.59662,0.0,,,,,最低不饱和度曲线，无下邻参考曲线
total_carbon_unsaturation,IUP,Cer,0.0,Linear,"[0.4208934426229509, -6.05965409836066]",0.9985928218162042,90,16,10,10,32.0,44.0,y = 0.420893 * x + -6.05965,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
total_carbon_unsaturation,IUP,Cer,1.0,Linear,"[0.42921018276762407, -6.628705262100827]",0.9998755224404068,48,11,7,7,32.0,43.0,y = 0.42921 * x + -6.62871,0.0548417352882079,True,0.0,0.0083167401446731,0.0193768472384446,通过
total_carbon_unsaturation,IUP,Cer,2.0,Linear,"[0.4246398601398602, -6.52788461538462]",0.9995119350172272,197,15,12,12,33.0,44.0,y = 0.42464 * x + -6.52788,-0.0,True,1.0,0.0045703226277638,0.0106482157489684,通过
total_carbon_unsaturation,IUP,Cer,4.0,Linear,"[0.4253153225806449, -7.395170967741926]",0.9993133804905724,37,12,9,9,36.0,45.0,y = 0.425315 * x + -7.39517,-0.0,False,3.0,0.2049377065660863,0.4818488676180427,相邻不饱和度曲线斜率差超过阈值
total_carbon_unsaturation,IUP,Cer,5.0,Linear,"[0.4563283898305086, -9.30683262711865]",0.996051059466333,17,11,5,5,36.0,44.0,y = 0.456328 * x + -9.30683,-0.0,True,4.0,0.0310130672498636,0.0679621692206848,通过
total_carbon_unsaturation,IUP,Cer,8.0,Linear,"[0.1215000000000001, 1.1347499999999968]",0.998616295390467,13,9,5,4,31.0,48.0,y = 0.1215 * x + 1.13475,-0.0,False,6.0,0.6691782786885249,0.8463344658948662,相邻不饱和度曲线斜率差超过阈值
total_carbon_unsaturation,IUP,Cer (2OH),0.0,Linear,"[0.38662280701754376, -5.385219298245609]",0.9986568099658596,52,12,12,8,35.0,48.0,y = 0.386623 * x + -5.38522,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
total_carbon_unsaturation,IUP,Cer (2OH),1.0,Linear,"[0.3864638554216868, -6.270813253012051]",0.9982714518018984,38,6,4,4,36.0,42.0,y = 0.386464 * x + -6.27081,-0.0,True,0.0,0.0001589515958569,0.0004111283477638,通过
total_carbon_unsaturation,IUP,DHCerP,0.0,Linear,"[0.26851184834123215, -2.462597156398102]",0.99999988691246,9,7,7,3,31.0,46.0,y = 0.268512 * x + -2.4626,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
total_carbon_unsaturation,IUP,DHCerP,1.0,Linear,"[0.42110000000000014, -9.818650000000005]",0.9999249528523536,13,11,11,4,40.0,48.0,y = 0.4211 * x + -9.81865,-0.0,False,0.0,0.152588151658768,0.3623560951288718,相邻不饱和度曲线斜率差超过阈值
total_carbon_unsaturation,IUP,DHCerP,2.0,Linear,"[0.39994412331406554, -9.087853564547208]",0.9976388698782545,17,8,8,8,40.0,49.0,y = 0.399944 * x + -9.08785,-0.0,True,1.0,0.0211558766859346,0.050239555179137,通过
total_carbon_unsaturation,IUP,DHCerP,3.0,Linear,"[0.40110526315789485, -9.411368421052638]",0.998977939032018,16,7,7,5,44.0,50.0,y = 0.401105 * x + -9.41137,0.2,True,2.0,0.0011611398438293,0.0028948506800625,通过
total_carbon_unsaturation,IUP,DHCerP,4.0,Linear,"[0.4125431034482754, -10.033260435571663]",0.9996506287874284,12,6,6,5,44.0,50.0,y = 0.412543 * x + -10.0333,-0.0867173321234101,True,3.0,0.0114378402903805,0.0277252005785005,通过
total_carbon_unsaturation,IUP,DHCerP,5.0,Linear,"[0.4132406015037593, -10.308571428571426]",0.9999746705167366,12,7,7,5,42.0,50.0,y = 0.413241 * x + -10.3086,-0.0,True,4.0,0.0006974980554839,0.0016878739720776,通过
total_carbon_unsaturation,IUP,DHCerP,6.0,Linear,"[0.39751798561151097, -10.24025179856116]",0.9996190498083886,7,5,5,4,44.0,52.0,y = 0.397518 * x + -10.2403,-0.0,True,5.0,0.0157226158922483,0.0380471227537531,通过
total_carbon_unsaturation,IUP,GlcCer,0.0,Quadratic,"[-0.008253233692288796, 0.9946221376408089, -16.939358104344834]",0.9977483447418288,21,7,7,6,34.0,43.0,y = -0.00825323 * x^2 + 0.994622 * x + -16.9394,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
total_carbon_unsaturation,IUP,GlcCer,1.0,Linear,"[0.36269569672131147, -5.076750241848429]",0.997013459040323,57,10,10,5,35.0,44.0,y = 0.362696 * x + -5.07675,0.1874884876597694,True,0.0,0.0334308200193976,0.0921731918012946,通过
total_carbon_unsaturation,IUP,GlcCer,2.0,Linear,"[0.3875140320733104, -6.218756997336383]",0.9966597524767352,153,13,13,11,32.0,44.0,y = 0.387514 * x + -6.21876,-0.0481859778633019,True,1.0,0.0248183353519989,0.0640449978526294,通过
total_carbon_unsaturation,IUP,GlcCer,3.0,Linear,"[0.4452515527950309, -9.13852173913043]",0.995094343053866,74,9,9,6,38.0,44.0,y = 0.445252 * x + -9.13852,-0.0,True,2.0,0.0577375207217205,0.1296739345641308,通过
total_carbon_unsaturation,IUP,GlcCer,4.0,Quadratic,"[0.015436454057467658, -0.8472346226712993, 17.579216450899928]",0.9978233057736016,46,10,10,6,36.0,45.0,y = 0.0154365 * x^2 + -0.847235 * x + 17.5792,-0.0,True,3.0,0.0468955566302813,0.1053237351692503,通过
total_carbon_unsaturation,IUP,GlcCer,5.0,Linear,"[0.45750714285714283, -10.547142857142857]",0.9958381390913807,38,8,8,6,40.0,46.0,y = 0.457507 * x + -10.5471,-0.0,True,4.0,0.0390796305252345,0.0840668084884202,通过
total_carbon_unsaturation,IUP,LacCer,1.0,Linear,"[0.4026923076923077, -6.985176923076925]",0.9999517268646896,12,4,4,3,34.0,42.0,y = 0.402692 * x + -6.98518,0.0406692307692281,,,,,最低不饱和度曲线，无下邻参考曲线
total_carbon_unsaturation,IUP,LacCer,2.0,Linear,"[0.4028375, -7.041275000000002]",0.9998731899743516,26,5,5,5,34.0,42.0,y = 0.402838 * x + -7.04128,-0.0,True,1.0,0.0001451923076923,0.0003604240113999,通过
total_carbon_unsaturation,IUP,SM,0.0,Linear,"[0.4211374045801525, -7.011687022900755]",0.9999703230488544,13,4,4,4,34.0,41.0,y = 0.421137 * x + -7.01169,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
total_carbon_unsaturation,IUP,SM,1.0,Linear,"[0.39922510518934096, -6.529422159887805]",0.9986612194296964,37,12,12,11,32.0,43.0,y = 0.399225 * x + -6.52942,-0.0,True,0.0,0.0219122993908115,0.0520312352987422,通过
total_carbon_unsaturation,IUP,SM,2.0,Linear,"[0.39729036144578306, -7.075897590361443]",0.9980402718462904,31,9,9,9,34.0,44.0,y = 0.39729 * x + -7.0759,-0.0,True,1.0,0.0019347437435578,0.0048462476893588,通过
total_carbon_unsaturation,IUP,SM,4.0,Linear,"[0.40118181818181853, -7.419890909090922]",0.9983252391552188,34,10,10,10,34.0,44.0,y = 0.401182 * x + -7.41989,-0.0,True,3.0,0.0046246753246752,0.0115276294066231,通过
total_carbon_unsaturation,IUP,SM,5.0,Linear,"[0.3951585903083702, -7.812810572687232]",0.9986882846073036,23,8,8,7,36.0,45.0,y = 0.395159 * x + -7.81281,-0.0,True,4.0,0.0060232278734483,0.0150137109920533,通过
total_carbon_unsaturation,IUP,Sa,0.0,Linear,"[0.18756321839080464, 0.8037643678160911]",0.996696279972868,56,12,9,9,14.0,25.0,y = 0.187563 * x + 0.803764,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
total_carbon_unsaturation,IUP,So,1.0,Linear,"[0.29379661016949155, -0.09238983050847516]",0.9928866348923616,27,9,9,4,15.0,20.0,y = 0.293797 * x + -0.0923898,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
total_carbon_unsaturation,IUP,So,2.0,Linear,"[0.25873214285714274, 0.31703571428571564]",0.9962241394302792,16,4,4,3,18.0,24.0,y = 0.258732 * x + 0.317036,-0.0,True,1.0,0.0350644673123488,0.1193494618338859,通过
total_carbon_unsaturation,IUP,So,3.0,Quadratic,"[-0.014510836203024395, 0.64497789714029, -2.596616259919144]",0.9998757727214904,8,4,4,4,13.0,22.0,y = -0.0145108 * x^2 + 0.644978 * x + -2.59662,-0.0,False,2.0,0.1941876938378285,0.7505356377195394,相邻不饱和度曲线斜率差超过阈值
