classification_mode,rt_rule,score_tier,analysis_scope,result_id,hilic_fraction_min,lipid_subclass,lipid_annotation,ms1_feature_id,candidate_rank,match_score,normalized_rt_min,carbon_number,unsaturation,fit_type,fit_r_squared,absolute_rt_residual_min,iup_vertical_shift_min,fit_status,retention_reason
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002932,15-17.5,GlcCer(d),GlcCer(d22:1/18:1),F002422,1,0.5,9.256,40.0,2.0,Linear,0.9995157090361833,0.0251489130434787,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001382,5-15,Cer(m),Cer(m17:0/24:0),F002424,2,0.5,11.758,41.0,0.0,Linear,0.9990515503484388,0.0110849056603807,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001551,5-15,Cer(m),Cer(m18:0/23:0),F002424,1,0.5,11.758,41.0,0.0,Linear,0.9990515503484388,0.0110849056603807,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001795,5-15,Cer(m),Cer(m19:0/22:0),F002424,1,0.75,11.758,41.0,0.0,Linear,0.9990515503484388,0.0110849056603807,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001879,5-15,Cer(m),Cer(m20:0/21:0),F002424,1,0.5,11.758,41.0,0.0,Linear,0.9990515503484388,0.0110849056603807,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000305,15-17.5,Cer(d),Cer(d17:0/25:3),F002429,3,0.67,9.361,42.0,3.0,Linear,0.999765904063158,0.0198785714285705,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000388,15-17.5,Cer(d),Cer(d17:1/25:2),F002429,3,0.5,9.361,42.0,3.0,Linear,0.999765904063158,0.0198785714285705,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000417,15-17.5,Cer(d),Cer(d17:2/25:1),F002429,3,0.5,9.361,42.0,3.0,Linear,0.999765904063158,0.0198785714285705,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000498,15-17.5,Cer(d),Cer(d18:0/24:3),F002429,2,0.83,9.361,42.0,3.0,Linear,0.999765904063158,0.0198785714285705,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000618,15-17.5,Cer(d),Cer(d18:1/24:2),F002429,1,0.83,9.361000000000002,42.0,3.0,Linear,0.999765904063158,0.0198785714285687,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000697,15-17.5,Cer(d),Cer(d18:2/24:1),F002429,1,0.83,9.361,42.0,3.0,Linear,0.999765904063158,0.0198785714285705,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001198,15-17.5,Cer(d),Cer(d24:2/18:1),F002429,2,0.67,9.361,42.0,3.0,Linear,0.999765904063158,0.0198785714285705,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003735,15-17.5,GlcCer(t),GlcCer(t21:4/23:1),F002432,1,0.5,9.367,44.0,5.0,Linear,0.9999686971749846,0.0238999999999975,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003766,15-17.5,GlcCer(t),GlcCer(t23:3/21:2),F002432,1,0.5,9.367,44.0,5.0,Linear,0.9999686971749846,0.0238999999999975,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003853,15-17.5,GlcCer(t),GlcCer(t29:2/15:3),F002432,2,0.5,9.367,44.0,5.0,Linear,0.9999686971749846,0.0238999999999975,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR004796,15-17.5,SM(d),SM(d17:0/26:3),F002434,2,0.64,9.372,43.0,3.0,Linear,0.9984092335708904,0.0056380952380923,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR004977,15-17.5,SM(d),SM(d18:1/25:2),F002434,1,0.73,9.372,43.0,3.0,Linear,0.9984092335708904,0.0056380952380923,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005116,15-17.5,SM(d),SM(d19:1/24:2),F002434,1,0.55,9.372,43.0,3.0,Linear,0.9984092335708904,0.0056380952380923,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005134,15-17.5,SM(d),SM(d19:2/24:1),F002434,2,0.64,9.372,43.0,3.0,Linear,0.9984092335708904,0.0056380952380923,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005392,15-17.5,SM(d),SM(d24:2/19:1),F002434,2,0.55,9.372,43.0,3.0,Linear,0.9984092335708904,0.0056380952380923,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005418,15-17.5,SM(d),SM(d25:1/18:2),F002434,2,0.55,9.372,43.0,3.0,Linear,0.9984092335708904,0.0056380952380923,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005423,15-17.5,SM(d),SM(d25:2/18:1),F002434,3,0.55,9.372,43.0,3.0,Linear,0.9984092335708904,0.0056380952380923,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005450,15-17.5,SM(d),SM(d26:2/17:1),F002434,2,0.64,9.372,43.0,3.0,Linear,0.9984092335708904,0.0056380952380923,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005460,15-17.5,SM(d),SM(d26:3/17:0),F002434,3,0.64,9.372,43.0,3.0,Linear,0.9984092335708904,0.0056380952380923,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR004962,15-17.5,SM(d),SM(d18:1/24:1),F002436,1,0.64,9.394999999999998,42.0,2.0,Linear,0.9979235502448868,0.1560807228915699,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005112,15-17.5,SM(d),SM(d19:1/23:1),F002436,3,0.55,9.395,42.0,2.0,Linear,0.9979235502448868,0.1560807228915681,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005292,15-17.5,SM(d),SM(d22:1/20:1),F002436,1,0.55,9.395,42.0,2.0,Linear,0.9979235502448868,0.1560807228915681,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005341,15-17.5,SM(d),SM(d23:1/19:1),F002436,2,0.55,9.395,42.0,2.0,Linear,0.9979235502448868,0.1560807228915681,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005513,15-17.5,SM(d),SM(d29:0/13:2),F002436,2,0.55,9.395,42.0,2.0,Linear,0.9979235502448868,0.1560807228915681,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR004803,15-17.5,SM(d),SM(d17:0/25:4),F002441,2,0.73,9.438999999999998,42.0,4.0,Linear,0.9985156986930636,0.0141318181818199,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR004916,15-17.5,SM(d),SM(d18:0/24:4),F002441,2,0.73,9.439,42.0,4.0,Linear,0.9985156986930636,0.0141318181818181,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR004996,15-17.5,SM(d),SM(d18:1/24:3),F002441,1,0.82,9.438999999999998,42.0,4.0,Linear,0.9985156986930636,0.0141318181818199,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005049,15-17.5,SM(d),SM(d18:2/24:2),F002441,2,0.82,9.439,42.0,4.0,Linear,0.9985156986930636,0.0141318181818181,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005380,15-17.5,SM(d),SM(d24:1/18:3),F002441,3,0.73,9.439,42.0,4.0,Linear,0.9985156986930636,0.0141318181818181,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005394,15-17.5,SM(d),SM(d24:2/18:2),F002441,2,0.64,9.439,42.0,4.0,Linear,0.9985156986930636,0.0141318181818181,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001343,15-17.5,Cer(m),Cer(m16:2/24:0),F002444,3,0.5,9.483,40.0,2.0,Linear,0.9984789954767552,0.1487941512306516,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001655,15-17.5,Cer(m),Cer(m18:2/22:0),F002444,1,0.75,9.483000000000002,40.0,2.0,Linear,0.9984789954767552,0.1487941512306498,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002006,15-17.5,Cer(m),Cer(m22:1/18:1),F002444,2,0.5,9.483,40.0,2.0,Linear,0.9984789954767552,0.1487941512306516,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003148,15-17.5,GlcCer(m),GlcCer(m17:1/23:1),F002445,2,0.67,9.489,40.0,2.0,Linear,0.9993204323441144,0.0303517206477739,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003234,15-17.5,GlcCer(m),GlcCer(m18:1/22:1),F002445,3,0.5,9.489,40.0,2.0,Linear,0.9993204323441144,0.0303517206477739,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003288,15-17.5,GlcCer(m),GlcCer(m18:2/22:0),F002445,1,0.83,9.489000000000004,40.0,2.0,Linear,0.9993204323441144,0.0303517206477703,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003371,15-17.5,GlcCer(m),GlcCer(m19:0/21:2),F002445,3,0.67,9.489,40.0,2.0,Linear,0.9993204323441144,0.0303517206477739,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003435,15-17.5,GlcCer(m),GlcCer(m22:1/18:1),F002445,3,0.5,9.489,40.0,2.0,Linear,0.9993204323441144,0.0303517206477739,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003473,15-17.5,GlcCer(m),GlcCer(m30:1/10:1),F002445,2,0.5,9.489,40.0,2.0,Linear,0.9993204323441144,0.0303517206477739,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0005342,15-17.5,SM(d),SM(d18:1/26:4),F002447,1,0.64,9.495,44.0,5.0,Linear,0.99938765594033,0.05435022026432,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0005344,15-17.5,SM(d),SM(d20:2/24:3),F002447,2,0.55,9.495,44.0,5.0,Linear,0.99938765594033,0.05435022026432,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005298,15-17.5,SM(d),SM(d22:1/22:4),F002447,3,0.55,9.495,44.0,5.0,Linear,0.99938765594033,0.05435022026432,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0005347,15-17.5,SM(d),SM(d26:3/18:2),F002447,2,0.55,9.495,44.0,5.0,Linear,0.99938765594033,0.05435022026432,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001454,15-17.5,Cer(m),Cer(m17:1/25:2),F002450,2,0.75,9.628,42.0,3.0,Quadratic,0.999209883263694,0.0246156117548927,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001612,15-17.5,Cer(m),Cer(m18:1/24:2),F002450,2,1.0,9.628,42.0,3.0,Quadratic,0.999209883263694,0.0246156117548927,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001702,15-17.5,Cer(m),Cer(m18:2/24:1),F002450,1,1.0,9.628,42.0,3.0,Quadratic,0.999209883263694,0.0246156117548927,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001758,15-17.5,Cer(m),Cer(m18:3/24:0),F002450,2,0.75,9.628,42.0,3.0,Quadratic,0.999209883263694,0.0246156117548927,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001815,15-17.5,Cer(m),Cer(m19:0/23:3),F002450,3,0.5,9.628,42.0,3.0,Quadratic,0.999209883263694,0.0246156117548927,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002054,15-17.5,Cer(m),Cer(m24:2/18:1),F002450,2,1.0,9.628,42.0,3.0,Quadratic,0.999209883263694,0.0246156117548927,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003175,15-17.5,GlcCer(m),GlcCer(m17:1/25:2),F002452,2,0.83,9.628,42.0,3.0,Linear,0.9992937721624068,0.0243321167883223,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003260,15-17.5,GlcCer(m),GlcCer(m18:1/24:2),F002452,2,0.83,9.628,42.0,3.0,Linear,0.9992937721624068,0.0243321167883223,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003317,15-17.5,GlcCer(m),GlcCer(m18:2/24:1),F002452,1,1.0,9.628,42.0,3.0,Linear,0.9992937721624068,0.0243321167883223,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003353,15-17.5,GlcCer(m),GlcCer(m18:3/24:0),F002452,2,1.0,9.628,42.0,3.0,Linear,0.9992937721624068,0.0243321167883223,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003462,15-17.5,GlcCer(m),GlcCer(m24:2/18:1),F002452,2,1.0,9.628,42.0,3.0,Linear,0.9992937721624068,0.0243321167883223,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002594,15-17.5,GlcCer(d),GlcCer(d17:1/27:4),F002453,3,0.5,9.656,44.0,5.0,Linear,0.9991136688196804,0.0223625000000033,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002714,15-17.5,GlcCer(d),GlcCer(d18:1/26:4),F002453,1,0.62,9.656000000000002,44.0,5.0,Linear,0.9991136688196804,0.0223625000000051,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002759,15-17.5,GlcCer(d),GlcCer(d18:2/26:3),F002453,1,0.5,9.656,44.0,5.0,Linear,0.9991136688196804,0.0223625000000033,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002769,15-17.5,GlcCer(d),GlcCer(d18:3/26:2),F002453,3,0.5,9.656,44.0,5.0,Linear,0.9991136688196804,0.0223625000000033,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002855,15-17.5,GlcCer(d),GlcCer(d20:1/24:4),F002453,2,0.5,9.656,44.0,5.0,Linear,0.9991136688196804,0.0223625000000033,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002880,15-17.5,GlcCer(d),GlcCer(d20:2/24:3),F002453,1,0.5,9.656,44.0,5.0,Linear,0.9991136688196804,0.0223625000000033,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002968,15-17.5,GlcCer(d),GlcCer(d23:2/21:3),F002453,3,0.5,9.656,44.0,5.0,Linear,0.9991136688196804,0.0223625000000033,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003038,15-17.5,GlcCer(d),GlcCer(d26:2/18:3),F002453,1,0.5,9.656,44.0,5.0,Linear,0.9991136688196804,0.0223625000000033,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003043,15-17.5,GlcCer(d),GlcCer(d26:3/18:2),F002453,1,0.5,9.656,44.0,5.0,Linear,0.9991136688196804,0.0223625000000033,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002542,15-17.5,GlcCer(d),GlcCer(d17:0/24:2),F002456,2,0.62,9.678,41.0,2.0,Linear,0.9995157090361833,0.012289130434782,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002680,15-17.5,GlcCer(d),GlcCer(d18:1/23:1),F002456,1,0.75,9.678,41.0,2.0,Linear,0.9995157090361833,0.012289130434782,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002963,15-17.5,GlcCer(d),GlcCer(d23:1/18:1),F002456,2,0.5,9.678,41.0,2.0,Linear,0.9995157090361833,0.012289130434782,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0005388,15-17.5,SM(d),SM(d14:1/30:4),F002457,3,0.55,9.678,44.0,5.0,Linear,0.99938765594033,0.1286497797356816,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0005389,15-17.5,SM(d),SM(d14:2/30:3),F002457,3,0.55,9.678,44.0,5.0,Linear,0.99938765594033,0.1286497797356816,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0005390,15-17.5,SM(d),SM(d14:3/30:2),F002457,3,0.55,9.678,44.0,5.0,Linear,0.99938765594033,0.1286497797356816,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0005391,15-17.5,SM(d),SM(d14:4/30:1),F002457,3,0.55,9.678,44.0,5.0,Linear,0.99938765594033,0.1286497797356816,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0005392,15-17.5,SM(d),SM(d15:1/29:4),F002457,3,0.55,9.678,44.0,5.0,Linear,0.99938765594033,0.1286497797356816,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0005393,15-17.5,SM(d),SM(d15:3/29:2),F002457,3,0.73,9.678,44.0,5.0,Linear,0.99938765594033,0.1286497797356816,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0005394,15-17.5,SM(d),SM(d16:1/28:4),F002457,3,0.55,9.678,44.0,5.0,Linear,0.99938765594033,0.1286497797356816,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0005395,15-17.5,SM(d),SM(d16:2/28:3),F002457,3,0.55,9.678,44.0,5.0,Linear,0.99938765594033,0.1286497797356816,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0005396,15-17.5,SM(d),SM(d18:1/26:4),F002457,1,0.82,9.678,44.0,5.0,Linear,0.99938765594033,0.1286497797356816,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0005397,15-17.5,SM(d),SM(d18:2/26:3),F002457,2,0.64,9.678,44.0,5.0,Linear,0.99938765594033,0.1286497797356816,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0005400,15-17.5,SM(d),SM(d20:2/24:3),F002457,3,0.55,9.678,44.0,5.0,Linear,0.99938765594033,0.1286497797356816,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005230,15-17.5,SM(d),SM(d20:4/24:1),F002457,2,0.64,9.678,44.0,5.0,Linear,0.99938765594033,0.1286497797356816,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005386,15-17.5,SM(d),SM(d24:1/20:4),F002457,2,0.55,9.678,44.0,5.0,Linear,0.99938765594033,0.1286497797356816,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005398,15-17.5,SM(d),SM(d24:2/20:3),F002457,2,0.64,9.678,44.0,5.0,Linear,0.99938765594033,0.1286497797356816,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005429,15-17.5,SM(d),SM(d25:2/19:3),F002457,2,0.55,9.678,44.0,5.0,Linear,0.99938765594033,0.1286497797356816,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005457,15-17.5,SM(d),SM(d26:2/18:3),F002457,1,0.64,9.678,44.0,5.0,Linear,0.99938765594033,0.1286497797356816,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0005406,15-17.5,SM(d),SM(d26:3/18:2),F002457,1,0.64,9.678,44.0,5.0,Linear,0.99938765594033,0.1286497797356816,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005475,15-17.5,SM(d),SM(d26:4/18:1),F002457,3,0.55,9.678,44.0,5.0,Linear,0.99938765594033,0.1286497797356816,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000591,15-17.5,Cer(d),Cer(d18:1/23:1),F002458,1,0.5,9.689,41.0,2.0,Quadratic,0.997883878750243,0.0572438867438833,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR004798,15-17.5,SM(d),SM(d17:0/27:3),F002466,2,0.55,9.8,44.0,3.0,Linear,0.9984092335708904,0.0370809523809523,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005035,15-17.5,SM(d),SM(d18:2/26:1),F002466,1,0.64,9.8,44.0,3.0,Linear,0.9984092335708904,0.0370809523809523,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005198,15-17.5,SM(d),SM(d20:2/24:1),F002466,1,0.64,9.8,44.0,3.0,Linear,0.9984092335708904,0.0370809523809523,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005267,15-17.5,SM(d),SM(d21:3/23:0),F002466,3,0.55,9.8,44.0,3.0,Linear,0.9984092335708904,0.0370809523809523,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005446,15-17.5,SM(d),SM(d26:1/18:2),F002466,2,0.64,9.8,44.0,3.0,Linear,0.9984092335708904,0.0370809523809523,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005451,15-17.5,SM(d),SM(d26:2/18:1),F002466,3,0.55,9.8,44.0,3.0,Linear,0.9984092335708904,0.0370809523809523,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR005485,15-17.5,SM(d),SM(d27:3/17:0),F002466,2,0.55,9.8,44.0,3.0,Linear,0.9984092335708904,0.0370809523809523,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR004186,15-17.5,SM(d),SM(d14:0/26:0),F002472,1,0.55,9.828,40.0,0.0,Linear,0.999952974229156,0.0054351145038165,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR004403,15-17.5,SM(d),SM(d15:0/25:0),F002472,1,0.55,9.828,40.0,0.0,Linear,0.999952974229156,0.0054351145038165,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR004613,15-17.5,SM(d),SM(d16:0/24:0),F002472,1,0.55,9.828,40.0,0.0,Linear,0.999952974229156,0.0054351145038165,0.0,拟合通过,ECN拟合通过且在0.2min内
lcb_series,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR004754,15-17.5,SM(d),SM(d17:0/23:0),F002472,1,0.64,9.828,40.0,0.0,Linear,0.999952974229156,0.0054351145038165,0.0,拟合通过,ECN拟合通过且在0.2min内
